time,MPFc_1,preMPFc_1,StgPc_1,Wee1c_1,Wee1Pc_1,Stgm_1,Xp_1,Stgc_1,Xm_1,MPFn_1,preMPFn_1,Wee1Pn_1,Wee1n_1,StgPn_1,Stgn_1,FZYa_1,IEa_1_1,N_1,nuclei_1,cytoplasm_1,ksc_1,kdc_1,kdnp_1,kdn_1,kaie_1,kiie_1,kafzy_1,kifzy_1,kweep_1,kwee_1,kstgp_1,kstg_1,ksstg_1,kdstg_1,kastgp_1,kastg_1,kistg_1,kawee_1,kiweep_1,kiwee_1,kt_1,Jaie_1,Jiie_1,Jafzy_1,Jifzy_1,Jastg_1,Jistg_1,Jawee_1,Jiwee_1,Jm_1,kdmp_1,kdm_1,koutw_1_1,kinw_1_1,kouts_1_1,kins_1_1,kez_1_1,factor_1_1,E_1_1,ksxp_1_1,ksxm_1_1,kout_1_1,CycBT_1,StringT_1,Wee1T_1,StgPT_1
73.25,0.9793733984593288,0.01380048729848649,0.7791079959924203,0.019928004624334195,0.781031504342047,0.8367149631708839,0.009195203512429893,0.02021384025533856,0.5531235382385307,0.23015776351526598,0.11046830275411147,0.09746267750627803,0.4541847472968339,0.13499314613955804,0.8259873584435221,0.023794649970786886,0.012116700278735713,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9906624732609319,0.8,0.8,0.7766290388416375
73.5,0.9792458468429955,0.013801379680671013,0.7790613357308764,0.019931517048734665,0.7810024075922017,0.8358557773281907,0.009334343465290553,0.02021741019703506,0.5599960846467342,0.2520277440649194,0.12347268280181344,0.11085607487191429,0.447413417396477,0.15110714986692333,0.8210265510645908,0.0028311508599053225,0.014656790095394135,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9906705198613339,0.8,0.8,0.7766445749315143
73.75,0.9791186378229546,0.013802264022548076,0.7790149289937216,0.019935010887670242,0.7809733942947125,0.8349911702815737,0.009475201554753274,0.02022094484106019,0.5668686310549382,0.27538337190286727,0.1361716807348809,0.1270762792363296,0.43779849080588945,0.17080400087502567,0.8124264121310761,0.000964457953062379,0.01802378007640198,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9906834421293609,0.8,0.8,0.7766741526092172
74.0,0.978991771269583,0.013803139570049566,0.7789687768825359,0.019938485150276058,0.7809444652759797,0.8341210852318006,0.009617777780817991,0.020224441980645113,0.5737411774631389,0.29993057476444007,0.14761258839560293,0.14633822847880248,0.4251250722146313,0.19432192975375587,0.7999489971121723,0.0011772302377366867,0.022433720239811425,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9906964407931868,0.8,0.8,0.7767186898325267
74.25,0.9788652469773468,0.01380400564735131,0.778922880604941,0.01994193882021485,0.7809156213882933,0.8332454657494415,0.009762072143484821,0.020227899308578073,0.5806137238713428,0.3261626453656028,0.15721018972535808,0.16894097200996488,0.4090941546729874,0.22199738252198728,0.7832581445993861,0.001520754307616746,0.0283130578121194,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.99070916119628,0.8,0.8,0.7767794826593085
74.5,0.9787390647541963,0.013804861567473846,0.7788772423883206,0.019945370476736914,0.7808868638887712,0.8323642557791547,0.009908084642753695,0.020231313503452992,0.5874862702795463,0.3546054674253281,0.16440710458916033,0.19529440275328222,0.3892958876107448,0.2543092975564309,0.7618751993849907,0.002016252413695439,0.03631095178955636,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9907214812450695,0.8,0.8,0.7768583765630575
74.75,0.9786132244975627,0.013805706556278198,0.7788318654541646,0.01994877837396891,0.7808581943600702,0.8314773996440054,0.01005581527862461,0.02023468025529864,0.5943588166877494,0.38576198245742715,0.16865084221791954,0.2258772498817802,0.36525158410075026,0.2918551034522862,0.7352030146086947,0.002756614222191506,0.04732337930861762,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9907332093696699,0.8,0.8,0.776957674032083
75.0,0.9784877262136146,0.01380653973320421,0.7787867538311933,0.019952160623462355,0.7808296145278355,0.830584842049815,0.010205264051097571,0.020237994452425936,0.6012313630959525,0.42008667173767605,0.16940329958302378,0.2611816693224756,0.3364691303547488,0.3353234589270054,0.7025532118611355,0.0039037259929670964,0.06250310616678775,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9907440228702036,0.8,0.8,0.7770800294694377
75.25,0.978362569983389,0.013807360145132197,0.7787419121028496,0.019955515472320887,0.7808011259825738,0.8296865280895446,0.010356430960172582,0.02024125043390752,0.6081039095041556,0.45793327749672375,0.1661651943784489,0.3016267455900029,0.30252948389002854,0.3854570154379227,0.6631834185734747,0.0057489913161112936,0.08321878230743823,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9907533607486277,0.8,0.8,0.7772283056286236
75.5,0.9782377558658245,0.013808166863344995,0.7786973450129248,0.019958841776784204,0.7807727297060668,0.8287824032477079,0.010509316005849641,0.02024444238392445,0.6149764559123588,0.49945395808536336,0.15852184183766355,0.3474073864825331,0.26323777883377236,0.4429916892536779,0.6163579959531656,0.008839084548458637,0.11095490339739435,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.990760211772525,0.8,0.8,0.7774053395016518
75.75,0.9781132837036498,0.013808959177632552,0.778653056789768,0.019962139856570128,0.7807444252170289,0.8278724134048151,0.010663919188128753,0.020247565007529132,0.621849002320562,0.5444098792000215,0.1462222176982461,0.3982183109120022,0.2188993380931002,0.5085507599314898,0.5614539405138315,0.014218121205230588,0.14716519654299187,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.990762689795345,0.8,0.8,0.7776135340705004
76.0,0.9779891527560978,0.013809736963571745,0.7786090499436183,0.019965413077618677,0.780716208988362,0.8269565048418454,0.010820240507009915,0.020250614733286227,0.6287215487287651,0.5918242386479282,0.12931740978709938,0.45274222212507004,0.1708315001343792,0.5824555597757985,0.4981501946237397,0.02378851241173825,0.19307935421794437,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9907572312268605,0.8,0.8,0.7778541285236051
76.25,0.9778653610200883,0.013810501361338608,0.7785653231305226,0.019968670682493445,0.7806880716167531,0.826034624244749,0.010978279962493129,0.02025359184932618,0.6355940951369682,0.639411862746733,0.10840970028278324,0.5077621858599124,0.12225124082670118,0.6643918752024187,0.4267612451487317,0.04055601418533977,0.24942736966894513,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9907373583875109,0.8,0.8,0.7781259122316192
76.5,0.9777419040828611,0.013811255923067253,0.7785218675388056,0.01997193173841784,0.780659993874637,0.825106718708978,0.011138037554578402,0.02025650411684948,0.6424666415451717,0.6828658133603126,0.08504972176857778,0.5571391278097797,0.07929767597859193,0.7528607992524753,0.3487862709453291,0.06831672504149351,0.3160248638750383,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9906924624307992,0.8,0.8,0.7784231076845037
76.75,0.9776187738656579,0.013812007869164073,0.7784786614768543,0.01997522469955782,0.7806319471479121,0.8241727357440424,0.011299513283265738,0.020259372182313128,0.6493391879533758,0.7155313945490177,0.062027260825252714,0.5930939914652368,0.04974990349603735,0.844403393908608,0.2676844805515402,0.11078712751485259,0.39122594428067164,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9906076679110749,0.8,0.8,0.7787323811153822
77.0,0.9774959596687391,0.013812767043283606,0.7784356641746745,0.0199785682891355,0.7806039125538267,0.8232326232780947,0.011462707148555134,0.02026223577584994,0.6562117343615798,0.7296796290001027,0.04259250910888559,0.6133772631580995,0.035857478338815245,0.9328356250525226,0.18964017723628138,0.17072633357129519,0.47147535341892094,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9904657368046722,0.8,0.8,0.7790298918767469
77.25,0.977373453560336,0.013813540523371247,0.7783928130786424,0.01998195090659264,0.7805759015338134,0.8222863296625393,0.011627619150446585,0.020265156416487445,0.6630842807697841,0.7195354589927081,0.02849950973973063,0.62383556581097,0.031773818771226446,1.0092577981650803,0.1235533233062265,0.24937412461053102,0.5514351205600194,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9902511928797612,0.8,0.8,0.7792813260601024
77.5,0.9772512537225341,0.013814329275772835,0.7783500347606872,0.019985350315152278,0.7805479361659272,0.8213338036766675,0.01179424928894008,0.020268206502940256,0.6699568271779882,0.6833076669292046,0.019408922718873307,0.6298282085523839,0.0321396567472114,1.064571790096011,0.07852230834299663,0.3461855953398757,0.6248115212305114,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9899558355687145,0.8,0.8,0.7794515952467717
77.75,0.9771293617167245,0.013815130889778012,0.7783072848950019,0.01998875484511477,0.7805200279615485,0.8203749945323161,0.011962597564035624,0.02027142933687262,0.6768293735861922,0.6233632369886101,0.013999471795914462,0.6331574784649247,0.03515274616250203,1.0961541327372342,0.057170865536708027,0.45880757513670484,0.6854532806534555,54.98037126562499,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.989583688564192,0.8,0.8,0.7795305585340002
78.0,0.9805122138183004,0.013813689254486014,0.7812305939159153,0.019929965288930047,0.7834836316444812,0.8194098486512648,0.012133019790129903,0.02021141090858591,0.688012856505971,0.29038584173127785,0.0064142389245056865,0.30627065122794583,0.04228904845936624,0.5502481700394558,0.051588156138382864,0.5796700140534247,0.6849404809657513,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9890910968574413,0.8,0.8,0.7794971122450086
78.25,0.9802600111489134,0.013798499596671699,0.7811557491803247,0.019907785358780006,0.7834517197372309,0.8184382748273032,0.012306698187443427,0.020188059731751484,0.7014143220019692,0.2588415101448911,0.007289582116454716,0.28662879633466004,0.06908442375849644,0.533571762151968,0.08125074636063243,0.6933390113446655,0.6531503343819766,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9885955460034377,0.8,0.8,0.7792976757549926
78.5,0.9800043741129252,0.013787487572788701,0.7810530285286312,0.019912694029473734,0.7833928583696587,0.8174601574193818,0.012483726951130921,0.02019308900029616,0.7148157874979654,0.22471346498570616,0.008350534390589925,0.2690854439842353,0.09376289550251943,0.5176493394202757,0.11009262859706817,0.7964390333939981,0.6135407818947175,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9880827354945076,0.8,0.8,0.7790762310760131
78.75,0.9797449658612932,0.013780987965828558,0.7809483536158971,0.01991983192522077,0.7833319065596436,0.8164753811059562,0.012664106081192398,0.020200574466892843,0.7282172529939606,0.19215794335732905,0.009177420201850186,0.2504164227502981,0.11954868245076937,0.4995652877904038,0.1410297597226703,0.8856406290188455,0.5660074059469521,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9875807055045538,0.8,0.8,0.778836624165119
79.0,0.9794832523888162,0.013777532720683678,0.7808438633065008,0.01992722825780453,0.7832708347384115,0.8154838313145482,0.012847835577627868,0.020208374688217467,0.7416187184899552,0.1637707039593988,0.009725722574400228,0.22962406168472388,0.14743950276254383,0.47834913164460785,0.17503295641478095,0.9548443239767572,0.5112702681921679,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9871086006003721,0.8,0.8,0.7785736945894118
79.25,0.979220306816224,0.013776046662042815,0.7807397499532733,0.019934707861095115,0.7832098177160202,0.814485394232186,0.013034915440437337,0.02021629474574414,0.7550201839859498,0.14105275188391167,0.010112887523724612,0.20680010294516754,0.17734366136996582,0.4540355107011942,0.21206791826232446,0.9883768280030161,0.4505610758994049,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9866785649281378,0.8,0.8,0.7782878932230232
79.5,0.9789568280438843,0.013775828840667591,0.7806360587610112,0.019942228561023453,0.7831488973113817,0.813479956815996,0.01322534566962079,0.020224286882163683,0.7684216494819441,0.12455292367860156,0.010521693786251675,0.1827097760976903,0.20849597567559763,0.4272752281461694,0.25148417964317127,0.9903057961563232,0.38541948732022635,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9862960870958698,0.8,0.8,0.7779841490927033
79.75,0.978693267137557,0.013776426147623139,0.7805328162607924,0.01994976699509617,0.7830880965327466,0.8124674068039414,0.01341912626517826,0.020232322027000572,0.7818231149779392,0.11302405660766769,0.01103498769367825,0.15838113224938788,0.23986844142015765,0.3989193332263655,0.2924310271399692,0.9869637124859816,0.3173537623664936,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9859524270899012,0.8,0.8,0.7776688755024045
80.0,0.9784299151296255,0.013777545513030388,0.7804300418941689,0.019957305839233518,0.7830274323508631,0.8114476327257063,0.013616257227109749,0.020240378212352347,0.7952245804739356,0.10498319944029191,0.011665015434799725,0.13477514752032269,0.27050012921088856,0.3696852058222109,0.33419141497628135,0.9805644695857522,0.2476041653764471,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9856365455104175,0.8,0.8,0.7773474755551338
80.25,0.9781669599709968,0.013778996954149575,0.7803277492222388,0.01996483196993682,0.7829669175368069,0.8104205239137253,0.01381673855541524,0.02024843936375111,0.808626045969932,0.09943609190674786,0.012415706220141867,0.11275253428584485,0.2995303732795477,0.34013944540555563,0.37619907606762554,0.9686309481181686,0.1773252403449101,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9853410080838233,0.8,0.8,0.7770242149376482
80.5,0.9779045231507124,0.01378065695575526,0.7802259477365827,0.019972335185087942,0.7829065619411797,0.8093859705143489,0.01402057025009473,0.020256493489159928,0.8220275114659285,0.09579446065658434,0.013299208667206993,0.09308404982144247,0.3261884628378669,0.31075236417079705,0.4179840288991715,0.9475725401245538,0.10808547298582857,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9850614890863324,0.8,0.8,0.7767026326789771
80.75,0.977642683259212,0.013782444906855715,0.7801246444675023,0.019979807535094662,0.7828463731629617,0.8083438634991484,0.014227752311148218,0.02026453107066788,0.8354289769619249,0.0937534767681042,0.014344244707407179,0.07641480429331418,0.3498293340872888,0.2819488909622017,0.4591216736071934,0.9143784048061374,0.04384064238792016,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9847959143791062,0.8,0.8,0.7763859247714381
81.0,0.9773814910769759,0.013784308012034808,0.7800238451315153,0.01998724335981429,0.7827863565125854,0.807294094676355,0.014438284738575675,0.020272543916929654,0.8488304424579197,0.0931556822201211,0.015594031127499023,0.06316840428665559,0.3700294266909865,0.2541421167433144,0.4991992465183872,0.8695559772113607,0.005158260396004555,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9845434246023527,0.8,0.8,0.7760771970622525
81.25,0.9771209791374506,0.013786211728511006,0.7799235546964082,0.019994639830363398,0.7827265144701235,0.8062365567024303,0.014652167532377114,0.02028052459804602,0.862231907953914,0.0937913203190428,0.0170787049205411,0.0534237330530813,0.3867099035267507,0.22773411132795232,0.5378150034275665,0.8209375252950912,0.00302328912529659,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9843026697481733,0.8,0.8,0.7757794719437769
81.5,0.9768611677159884,0.013788133777182526,0.7798237772468959,0.020001997412586004,0.7826668462218186,0.8051711430937638,0.014869400692552598,0.02028846657984153,0.8756333734499105,0.09536410556888913,0.018798504919801364,0.046860301571966495,0.40019129962595434,0.20308199494779816,0.5746121480387086,0.7722829251869047,0.00307648325260456,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.984071426050741,0.8,0.8,0.7754954335933707
81.75,0.9766020686507072,0.013790060321751783,0.7797245158118293,0.020009319335019905,0.7826073481921143,0.8040977482384996,0.015089984219102098,0.02029636439658791,0.8890348389459078,0.09766834006258077,0.020756232481284893,0.0428821113387658,0.4110696593855347,0.18048947272419588,0.609287297501749,0.7236930664772648,0.003169475382459477,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9838481688246397,0.8,0.8,0.7752273642696281
82.0,0.9763436879998999,0.013791983311301003,0.7796257725137639,0.020016610101812632,0.7825480155307374,0.8030162674084818,0.0153139181120256,0.02030421350137399,0.9024363044419053,0.10058355464805792,0.022966349365601997,0.04083146124097165,0.420002729692342,0.1602145978109844,0.6415827192783018,0.6751791002960028,0.0032909957288766003,107.21172396796872,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9836321005257358,0.8,0.8,0.7749772027218202
